Year,Car Make and Model,Retail Price,Highway MPG,Body Style,Base Curb Weight (lbs),Parking Aid,Back-Up Camera,Stability Control
2012,2012 Volkswagen Passat Specs: 4-Door Sedan 2.0L Manual  TDI SE,25995.0,43.0,Car,3360.0,No,No,Yes
2012,2012 Volkswagen Passat Specs: 4-Door Sedan 2.0L DSG TDI SEL Premium,32195.0,40.0,Car,3397.0,No,No,Yes
2012,2012 Volkswagen Passat Specs: 4-Door Sedan 2.0L DSG TDI SE w/Sunroof & Nav,29495.0,40.0,Car,3397.0,No,No,Yes
2010,2010 Volkswagen Passat Specs: 4-Door Automatic Komfort FWD,28755.0,31.0,Car,3455.0,No,No,Yes
2010,2010 Volkswagen Passat Specs: 4-Door Automatic Komfort FWD SULEV,28395.0,31.0,Car,3455.0,No,No,Yes
2010,2010 Volkswagen Passat Specs: 4-Door Automatic Komfort FWD PZEV,28755.0,31.0,Car,3455.0,No,No,Yes
2009,2009 Volkswagen Passat Specs: 4-Door Automatic Komfort FWD,29690.0,28.0,Car,3512.0,No,No,Yes
2008,2008 Volkswagen Passat Specs: 4-Door Automatic VR6 4Motion,39200.0,24.0,Car,3819.0,Yes,No,Yes
2008,2008 Volkswagen Passat Specs: 4-Door Manual Turbo FWD,25200.0,29.0,Car,3338.0,No,No,Yes
2008,2008 Volkswagen Passat Specs: 4-Door Automatic Turbo FWD,26275.0,28.0,Car,3378.0,No,No,Yes
2008,2008 Volkswagen Passat Specs: 4-Door Automatic Lux FWD,31300.0,28.0,Car,3378.0,Yes,No,Yes
2008,2008 Volkswagen Passat Specs: 4-Door Automatic Komfort FWD,29100.0,28.0,Car,3378.0,No,No,Yes
2007,2007 Volkswagen Passat Specs: 4-Door Automatic 3.6L 4MOTION,33320.0,28.0,Car,3953.0,No,No,Yes
2007,2007 Volkswagen Passat Specs: 4-Door Manual 2.0T FWD,25320.0,32.0,Car,3305.0,No,No,Yes
2007,2007 Volkswagen Passat Specs: 4-Door Manual FWD,24370.0,32.0,Car,3305.0,No,No,Yes
2007,2007 Volkswagen Passat Specs: 4-Door Automatic 3.6L FWD,31370.0,28.0,Car,3697.0,No,No,Yes
2007,2007 Volkswagen Passat Specs: 4-Door Automatic 2.0T FWD,26395.0,31.0,Car,3512.0,No,No,Yes
2007,2007 Volkswagen Passat Specs: 4-Door Automatic FWD,25445.0,31.0,Car,3468.0,No,No,Yes
2005,2005 Volkswagen Passat Specs: 4-Door GLS 4MOTION Automatic,28205.0,29.0,Car,3700.0,No,No,No
2005,2005 Volkswagen Passat Specs: 4-Door GLX V6 Manual,30790.0,28.0,Car,3499.0,No,No,Yes
2005,2005 Volkswagen Passat Specs: 4-Door GLX V6 Automatic,31865.0,27.0,Car,3616.0,No,No,Yes
2005,2005 Volkswagen Passat Specs: 4-Door GLX V6 4MOTION Automatic,33615.0,26.0,Car,3840.0,No,No,Yes
2005,2005 Volkswagen Passat Specs: 4-Door GLS TDI Automatic,26660.0,38.0,Car,3519.0,No,No,No
2005,2005 Volkswagen Passat Specs: 4-Door GL TDI Automatic,24360.0,38.0,Car,3492.0,No,No,No
2005,2005 Volkswagen Passat Specs: 4-Door GLS Manual,25380.0,31.0,Car,3338.0,No,No,No
2005,2005 Volkswagen Passat Specs: 4-Door GL Manual,23070.0,31.0,Car,3307.0,No,No,No
2005,2005 Volkswagen Passat Specs: 4-Door GLS Automatic,26455.0,30.0,Car,3455.0,No,No,No
2005,2005 Volkswagen Passat Specs: 4-Door GL Automatic,24145.0,30.0,Car,3424.0,No,No,No
2005,2005 Volkswagen Passat Specs: 4-Door GLS 4MOTION Manual,27130.0,30.0,Car,3590.0,No,No,No
2004,2004 Volkswagen Passat Specs: 4-Door Wagon W8 4MOTION 6-spd Manual,41160.0,24.0,Car,3982.0,No,No,Yes
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Manual,30780.0,28.0,Car,3499.0,No,No,Yes
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Automatic,31855.0,27.0,Car,3616.0,No,No,Yes
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GLX V6 4MOTION Automatic,33605.0,26.0,Car,3840.0,No,No,Yes
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GLS TDI Automatic,25660.0,38.0,Car,3519.0,No,No,No
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GL TDI Automatic,24060.0,38.0,Car,3492.0,No,No,No
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GLS Manual,24380.0,31.0,Car,3338.0,No,No,No
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GL Manual,22780.0,31.0,Car,3307.0,No,No,No
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GLS Automatic,25455.0,30.0,Car,3455.0,No,No,No
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GL Automatic,23855.0,30.0,Car,3424.0,No,No,No
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GLS 4MOTION Manual,26130.0,30.0,Car,3590.0,No,No,No
2004,2004 Volkswagen Passat Specs: 4-Door Wagon W8 4MOTION Automatic,39660.0,25.0,Car,4069.0,No,No,Yes
2004,2004 Volkswagen Passat Specs: 4-Door Wagon GLS 4MOTION Automatic,27205.0,28.0,Car,3700.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan W8 4MOTION 6-spd Manual,39400.0,24.0,Car,3847.0,No,No,Yes
2003,2003 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Manual,29550.0,28.0,Car,3499.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Manual,26185.0,28.0,Car,3461.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Automatic,30625.0,27.0,Car,3616.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Automatic,27260.0,27.0,Car,3578.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Wagon GLX V6 4MOTION Automatic,32375.0,26.0,Car,3840.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Wagon GLS Manual,23685.0,31.0,Car,3338.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Wagon GL Manual,22550.0,31.0,Car,3307.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Wagon GLS Automatic,24760.0,30.0,Car,3455.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Wagon GL Automatic,23625.0,30.0,Car,3424.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Wagon W8 4MOTION Automatic,38700.0,25.0,Car,4069.0,No,No,Yes
2003,2003 Volkswagen Passat Specs: 4-Door Wagon W8 4MOTION 6-spd Manual,40200.0,24.0,Car,3982.0,No,No,Yes
2003,2003 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Manual,28750.0,28.0,Car,3413.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Manual,25385.0,28.0,Car,3373.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Automatic,29825.0,27.0,Car,3536.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Automatic,26460.0,27.0,Car,3496.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan GLX V6 4MOTION Automatic,31575.0,26.0,Car,3721.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan GLS Manual,22885.0,31.0,Car,3240.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan GL Manual,21750.0,31.0,Car,3212.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan GLS Automatic,23960.0,30.0,Car,3350.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan GL Automatic,22825.0,30.0,Car,3322.0,No,No,No
2003,2003 Volkswagen Passat Specs: 4-Door Sedan W8 4MOTION Automatic,37900.0,25.0,Car,3953.0,No,No,Yes
2002,2002 Volkswagen Passat Specs: 4-Door Sedan GLS Automatic,22825.0,30.0,Car,3322.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Wagon W8 4MOTION Automatic,38700.0,25.0,Car,4034.0,No,No,Yes
2002,2002 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Manual,29550.0,28.0,Car,3428.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Manual,25050.0,28.0,Car,3388.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Automatic,30625.0,27.0,Car,3547.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Automatic,26125.0,27.0,Car,3508.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Wagon GLX V6 4MOTION Automatic,32375.0,26.0,Car,3757.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Wagon GLS V6 4MOTION Automatic,27875.0,26.0,Car,3717.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Wagon GLS Manual,22550.0,31.0,Car,3322.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Wagon GLS Automatic,23625.0,30.0,Car,3419.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Sedan W8 4MOTION Automatic,37900.0,25.0,Car,3907.0,No,No,Yes
2002,2002 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Manual,28750.0,28.0,Car,3336.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Manual,24250.0,28.0,Car,3291.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Automatic,29825.0,27.0,Car,3455.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Automatic,25325.0,27.0,Car,3411.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Sedan GLX V6 4MOTION Automatic,31575.0,26.0,Car,3644.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Sedan GLS V6 4MOTION Automatic,27075.0,26.0,Car,3602.0,No,No,No
2002,2002 Volkswagen Passat Specs: 4-Door Sedan GLS Manual,21750.0,31.0,Car,3225.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Sedan GLS Automatic,22525.0,29.0,Car,3239.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Manual,29010.0,29.0,Car,3201.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Manual,24850.0,29.0,Car,3201.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Automatic w/4Motion,31835.0,24.0,Car,3656.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Automatic w/4Motion,27675.0,24.0,Car,3621.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Automatic,30085.0,26.0,Car,3201.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Automatic,25925.0,26.0,Car,3201.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Wagon GLS Manual,22250.0,31.0,Car,3201.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Wagon GLS Automatic,23325.0,29.0,Car,3307.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Manual,28210.0,29.0,Car,3375.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Manual,24050.0,29.0,Car,3245.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Automatic w/4Motion,31035.0,24.0,Car,3529.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Automatic w/4Motion,26875.0,24.0,Car,3529.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Automatic,29285.0,26.0,Car,3375.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Automatic,25125.0,26.0,Car,3375.0,No,No,No
2001,2001 Volkswagen Passat Specs: 4-Door Sedan GLS Manual,21450.0,31.0,Car,3122.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Sedan GLS Automatic,22275.0,29.0,Car,3239.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Manual,28455.0,29.0,Car,3151.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Manual,24600.0,29.0,Car,3151.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Automatic w/4Motion,31180.0,24.0,Car,3656.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Wagon GLS v6 Automatic w/4Motion,27325.0,24.0,Car,3621.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Wagon GLX V6 Automatic,29530.0,26.0,Car,3151.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Automatic,25675.0,26.0,Car,3151.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Wagon GLS Manual,22000.0,31.0,Car,3201.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Wagon GLS Automatic,23075.0,29.0,Car,3307.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Manual,27655.0,29.0,Car,3151.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Manual,23800.0,29.0,Car,3245.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Automatic w/4Motion,30380.0,24.0,Car,3529.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Automatic w/4Motion,26525.0,24.0,Car,3529.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Sedan GLX V6 Automatic,28730.0,26.0,Car,3151.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Automatic,24875.0,26.0,Car,3375.0,No,No,No
2000,2000 Volkswagen Passat Specs: 4-Door Sedan GLS Manual,21200.0,31.0,Car,3122.0,No,No,No
1999,1999 Volkswagen Passat Specs: 4-Door Sedan GLS Automatic,21200.0,31.0,Car,3236.0,No,No,No
1999,1999 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Manual,24350.0,29.0,Car,3245.0,No,No,No
1999,1999 Volkswagen Passat Specs: 4-Door Wagon GLS V6 Automatic,24350.0,29.0,Car,3245.0,No,No,No
1999,1999 Volkswagen Passat Specs: 4-Door Wagon GLS Manual,21750.0,32.0,Car,3194.0,No,No,No
1999,1999 Volkswagen Passat Specs: 4-Door Wagon GLS Automatic,21750.0,31.0,Car,3300.0,No,No,No
1999,1999 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Manual,23800.0,29.0,Car,3243.0,No,No,No
1999,1999 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Automatic,23800.0,29.0,Car,3373.0,No,No,No
1999,1999 Volkswagen Passat Specs: 4-Door Sedan GLS Manual,21200.0,32.0,Car,3120.0,No,No,No
1999,1999 Volkswagen Passat Specs: 4-Door Sedan GLX Automatic,28150.0,29.0,Car,3245.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Sedan GLS Automatic,20750.0,31.0,Car,3236.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Wagon GLS Manual,21300.0,32.0,Car,3194.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Wagon GLS Automatic,21300.0,31.0,Car,3300.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Manual,23190.0,29.0,Car,3243.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Sedan GLS V6 Automatic,23190.0,29.0,Car,3373.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Sedan GLX Manual,26250.0,29.0,Car,3250.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Sedan GLS TDI Manual,21200.0,50.0,Car,3133.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Sedan GLS Manual,20750.0,32.0,Car,3120.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Sedan GLX Automatic,26250.0,29.0,Car,3380.0,No,No,No
1998,1998 Volkswagen Passat Specs: 4-Door Sedan GLS TDI Automatic,21200.0,44.0,Car,3188.0,No,No,No
1997,1997 Volkswagen Passat Specs: 4-Door Sedan GLX Automatic,21890.0,25.0,Car,3142.0,No,No,No
1997,1997 Volkswagen Passat Specs: 4-Door Wagon TDI Manual,19860.0,47.0,Car,3075.0,No,No,No
1997,1997 Volkswagen Passat Specs: 4-Door Wagon GLX Manual,22320.0,26.0,Car,3175.0,No,No,No
1997,1997 Volkswagen Passat Specs: 4-Door Wagon GLX Automatic,22320.0,25.0,Car,3219.0,No,No,No
1997,1997 Volkswagen Passat Specs: 4-Door Sedan TDI Manual,19430.0,47.0,Car,3009.0,No,No,No
1997,1997 Volkswagen Passat Specs: 4-Door Sedan GLX Manual,21890.0,26.0,Car,3097.0,No,No,No
1996,1996 Volkswagen Passat Specs: 4-Door Sedan GLX Automatic,21890.0,,Car,,No,No,No
1996,1996 Volkswagen Passat Specs: 4-Door Wagon TDI Manual,19860.0,,Car,,No,No,No
1996,1996 Volkswagen Passat Specs: 4-Door Wagon GLX Manual,22320.0,,Car,,No,No,No
1996,1996 Volkswagen Passat Specs: 4-Door Wagon GLX Automatic,22320.0,,Car,,No,No,No
1996,1996 Volkswagen Passat Specs: 4-Door Sedan TDI Manual,19430.0,,Car,,No,No,No
1996,1996 Volkswagen Passat Specs: 4-Door Sedan GLX Manual,21890.0,,Car,,No,No,No
1996,1996 Volkswagen Passat Specs: 4-Door Sedan GLS Manual,18490.0,,Car,,No,No,No
1996,1996 Volkswagen Passat Specs: 4-Door Sedan GLS Automatic,18490.0,,Car,,No,No,No
2019,2019 Volkswagen Golf Specs: 1.4T S Automatic,22945.0,37.0,Car,3023.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 2.0T SE Manual,31795.0,32.0,Car,3062.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 2.0T S Manual,27595.0,32.0,Car,3062.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 2.0T Rabbit Edition Manual,28895.0,32.0,Car,3062.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 2.0T Automaticbahn Manual,35995.0,32.0,Car,3062.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 2.0T SE DSG,32895.0,31.0,Car,3128.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 2.0T S DSG,28695.0,31.0,Car,3128.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 2.0T Rabbit Edition DSG,29995.0,31.0,Car,3128.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 2.0T Automaticbahn DSG,37095.0,31.0,Car,3128.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 1.8T S Manual 4MOTION,24395.0,31.0,Car,3280.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 1.8T S Automatic 4MOTION,25495.0,29.0,Car,3325.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 1.4T SE Manual,24145.0,37.0,Car,2963.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 1.4T S Manual,21845.0,37.0,Car,2963.0,No,Yes,Yes
2019,2019 Volkswagen Golf Specs: 1.4T SE Automatic,25245.0,37.0,Car,3023.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 1.8T S Automatic 4MOTION,25035.0,29.0,Car,3325.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 2.0T SE Manual,30470.0,33.0,Car,3062.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 2.0T S Manual,26415.0,33.0,Car,3062.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 2.0T Automaticbahn Manual,35070.0,33.0,Car,3062.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 2.0T SE DSG,31570.0,32.0,Car,3128.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 2.0T S DSG,27515.0,32.0,Car,3128.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 2.0T Automaticbahn DSG,36170.0,32.0,Car,3128.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 1.8T SE Manual,23655.0,34.0,Car,2963.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 1.8T S Manual,21685.0,34.0,Car,3053.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 1.8T S Manual 4MOTION,23935.0,31.0,Car,3280.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 1.8T SEL Automatic,30245.0,33.0,Car,3113.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 1.8T SE Automatic,27320.0,33.0,Car,3113.0,No,Yes,Yes
2018,2018 Volkswagen Golf Specs: 1.8T S Automatic,22785.0,33.0,Car,3113.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB Automatic TSI,19595.0,,Car,2961.0,No,No,Yes
2016,2016 Volkswagen Golf Specs: 4-Door Manual TSI S,21625.0,,Car,3063.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door Manual TDI SEL,,,Car,3199.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door Manual TDI SE,,,Car,3199.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door Manual TDI S,,,Car,3199.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual TSI S,20175.0,,Car,2963.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual TDI SEL,,,Car,3080.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual TDI SE,,,Car,3080.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual TDI S,,,Car,3080.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual SE w/Performance Pkg,30120.0,34.0,Car,3031.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual SE,28625.0,34.0,Car,3031.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual S w/Performance Pkg,27090.0,34.0,Car,3031.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual S,25595.0,34.0,Car,3031.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual Automaticbahn w/Performance Pkg,31630.0,34.0,Car,3031.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Manual Automaticbahn,30135.0,34.0,Car,3031.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB DSG TDI SEL,,,Car,3126.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB DSG TDI SE,,,Car,3126.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB DSG TDI S,,,Car,3126.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB DSG SE w/Performance Pkg,31220.0,33.0,Car,3086.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB DSG SE,29725.0,33.0,Car,3086.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB DSG S w/Performance Pkg,28190.0,33.0,Car,3086.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB DSG S,26695.0,33.0,Car,3086.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB DSG Automaticbahn w/Performance Pkg,32730.0,33.0,Car,3086.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB DSG Automaticbahn,31235.0,33.0,Car,3086.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Automatic TSI SEL,27425.0,,Car,3023.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Automatic TSI SE,25225.0,,Car,3023.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Automatic TSI S w/Sunroof,22625.0,,Car,3023.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door HB Automatic TSI S,21275.0,,Car,3023.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door DSG TDI SEL,,,Car,3246.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door DSG TDI SE,,,Car,3246.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door DSG TDI S,,,Car,3246.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door Automatic TSI SEL,29385.0,,Car,3120.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door Automatic TSI SE,27025.0,,Car,3120.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door Automatic TSI S,22725.0,,Car,3120.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 4-Door Automatic TSI Limited Edition,24995.0,,Car,3120.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB Manual TSI S,19575.0,,Car,2901.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB Manual TSI,18495.0,,Car,2901.0,No,No,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB Manual TDI S,,,Car,2958.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB Manual SE w/Performance Pkg,29520.0,34.0,Car,2972.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB Manual SE,28025.0,34.0,Car,2972.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB Manual S w/Performance Pkg,26490.0,34.0,Car,2972.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB Manual S,24995.0,34.0,Car,2972.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB DSG TDI S,,,Car,3004.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB DSG SE w/Performance Pkg,30620.0,33.0,Car,3027.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB DSG SE,29125.0,33.0,Car,3027.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB DSG S w/Performance Pkg,27590.0,33.0,Car,3027.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB DSG S,26095.0,33.0,Car,3027.0,No,Yes,Yes
2016,2016 Volkswagen Golf Specs: 2-Door HB Automatic TSI S,20675.0,,Car,2961.0,No,Yes,Yes
2015,2015 Volkswagen Golf Specs: 2-Door HB Automatic TSI S,20395.0,36.0,Car,2961.0,No,No,Yes
2015,2015 Volkswagen Golf Specs: 4-Door Manual TSI S,21395.0,36.0,Car,3063.0,No,No,Yes
2015,2015 Volkswagen Golf Specs: 4-Door Manual TDI SEL,30345.0,43.0,Car,3199.0,No,Yes,Yes
2015,2015 Volkswagen Golf Specs: 4-Door Manual TDI SE,27995.0,43.0,Car,3199.0,No,Yes,Yes
2015,2015 Volkswagen Golf Specs: 4-Door Manual TDI S,24595.0,43.0,Car,3199.0,No,Yes,Yes
2015,2015 Volkswagen Golf Specs: 4-Door HB Manual TSI S w/Sunroof,21295.0,37.0,Car,2963.0,No,No,Yes
2015,2015 Volkswagen Golf Specs: 4-Door HB Manual TDI SEL,28395.0,45.0,Car,3080.0,No,Yes,Yes
2015,2015 Volkswagen Golf Specs: 4-Door HB Manual TDI SE,25895.0,45.0,Car,3080.0,No,Yes,Yes
